timestamp_s,gt_x_m,gt_y_m,is_gnss_blackout,tracksense_ai+ekf_pipeline_x_m,tracksense_ai+ekf_pipeline_y_m,tracksense_ai+ekf_pipeline_error_m,naive_dead_reckoning_uncorrected_imu_x_m,naive_dead_reckoning_uncorrected_imu_y_m,naive_dead_reckoning_uncorrected_imu_error_m,frozen_gnss_baseline_standard_app_x_m,frozen_gnss_baseline_standard_app_y_m,frozen_gnss_baseline_standard_app_error_m
1.000555864369094,17.279509631548613,0.7503887266669738,False,17.279509631548613,0.7503887266669738,0.0,17.279509631548613,0.7503887266669738,0.0,17.279509631548613,0.7503887266669738,0.0
1.1006114508060034,19.007439772088187,0.8254210917804804,False,19.007439772088187,0.8254210917804804,0.0,19.007439772088187,0.8254210917804804,0.0,19.007439772088187,0.8254210917804804,0.0
1.200667037242913,20.735363963802264,0.9004515976316059,False,20.735363963802264,0.9004515976316059,0.0,20.735363963802264,0.9004515976316059,0.0,20.735363963802264,0.9004515976316059,0.0
1.3007226236798222,22.463281666112685,0.9754800752140108,False,22.463281666112685,0.9754800752140108,0.0,22.463281666112685,0.9754800752140108,0.0,22.463281666112685,0.9754800752140108,0.0
1.4007782101167316,24.19119233849976,1.0505063555259253,False,24.19119233849976,1.0505063555259253,0.0,24.19119233849976,1.0505063555259253,0.0,24.19119233849976,1.0505063555259253,0.0
1.500833796553641,25.91909544050713,1.1255302695705278,False,25.91909544050713,1.1255302695705278,0.0,25.91909544050713,1.1255302695705278,0.0,25.91909544050713,1.1255302695705278,0.0
1.6008893829905504,27.64699043174666,1.2005516483563274,False,27.64699043174666,1.2005516483563274,0.0,27.64699043174666,1.2005516483563274,0.0,27.64699043174666,1.2005516483563274,0.0
1.7009449694274599,29.374876771903278,1.275570322897544,False,29.374876771903278,1.275570322897544,0.0,29.374876771903278,1.275570322897544,0.0,29.374876771903278,1.275570322897544,0.0
1.8010005558643691,31.102753920739858,1.3505861242144876,False,31.102753920739858,1.3505861242144876,0.0,31.102753920739858,1.3505861242144876,0.0,31.102753920739858,1.3505861242144876,0.0
1.9010561423012786,32.830621338102105,1.4255988833339421,False,32.830621338102105,1.4255988833339421,0.0,32.830621338102105,1.4255988833339421,0.0,32.830621338102105,1.4255988833339421,0.0
2.001111728738188,34.55847848392339,1.500608431289542,False,34.55847848392339,1.500608431289542,0.0,34.55847848392339,1.500608431289542,0.0,34.55847848392339,1.500608431289542,0.0
2.1011673151750974,36.28632481822964,1.5756145991221568,False,36.28632481822964,1.5756145991221568,0.0,36.28632481822964,1.5756145991221568,0.0,36.28632481822964,1.5756145991221568,0.0
2.201222901612007,38.01415980114417,1.6506172178802685,False,38.01415980114417,1.6506172178802685,0.0,38.01415980114417,1.6506172178802685,0.0,38.01415980114417,1.6506172178802685,0.0
2.3012784880489163,39.7419828928926,1.7256161186203531,False,39.7419828928926,1.7256161186203531,0.0,39.7419828928926,1.7256161186203531,0.0,39.7419828928926,1.7256161186203531,0.0
2.401334074485826,41.46979355380768,1.8006111324072624,False,41.46979355380768,1.8006111324072624,0.0,41.46979355380768,1.8006111324072624,0.0,41.46979355380768,1.8006111324072624,0.0
2.501389660922735,43.19759124433416,1.8756020903146031,False,43.19759124433416,1.8756020903146031,0.0,43.19759124433416,1.8756020903146031,0.0,43.19759124433416,1.8756020903146031,0.0
2.6014452473596443,44.925375425033664,1.9505888234251183,False,44.925375425033664,1.9505888234251183,0.0,44.925375425033664,1.9505888234251183,0.0,44.925375425033664,1.9505888234251183,0.0
2.701500833796554,46.6531455565895,2.0255711628310666,False,46.6531455565895,2.0255711628310666,0.0,46.6531455565895,2.0255711628310666,0.0,46.6531455565895,2.0255711628310666,0.0
2.8015564202334633,48.38090109981162,2.100548939634604,False,48.38090109981162,2.100548939634604,0.0,48.38090109981162,2.100548939634604,0.0,48.38090109981162,2.100548939634604,0.0
2.901612006670373,50.10864151564136,2.1755219849481637,False,50.10864151564136,2.1755219849481637,0.0,50.10864151564136,2.1755219849481637,0.0,50.10864151564136,2.1755219849481637,0.0
3.001667593107282,51.836366265156386,2.2504901298948363,False,51.836366265156386,2.2504901298948363,0.0,51.836366265156386,2.2504901298948363,0.0,51.836366265156386,2.2504901298948363,0.0
3.1017231795441913,53.564074809575516,2.325453205608751,False,53.564074809575516,2.325453205608751,0.0,53.564074809575516,2.325453205608751,0.0,53.564074809575516,2.325453205608751,0.0
3.201778765981101,55.29176661026357,2.400411043235455,False,55.29176661026357,2.400411043235455,0.0,55.29176661026357,2.400411043235455,0.0,55.29176661026357,2.400411043235455,0.0
